id,brand,name,price,currency,description,rating,category,product_type,tag_list
86,e.l.f.,e.l.f. Gotta Glow Lip Tint ,7.99,None,"This innovative e.l.f. Gotta Glow Lip Tint reacts with the chemistry of your lips to deliver a personalized, perfect shade of pink, berry. or peach! The ethereal hue gives a sheer flush of colour that enhances the natural beauty of your lips. The gel-based formula glides on smoothly and is infused with Shea Butter to moisturize and nourish. How To Use: Apply alone for a natural-looking wash of colour or as a base to any of your favorite e.l.f. lip colours. Repeat application as often as desired.Beauty Tip: Create a flushed glow on the check by applying a little directly to the cheeks and blend out with fingers or a sponge. Ingredients: Octyldodecanol, Hydrogenated Polyisobutene, Isononyl Isononanoate, Polyethylene, Dipentaerythrityl Hexahydroxystearate, Triisodecyl Trimellitate, Diisostearylmalate, Stearyl Dimethicone, Butyrospermum Parkii (Shea) Butter, Euphorbia Cerifera (Candelila) Wax, Synthetic Beeswax, Polymethyl Methacrylate, Stearic Acid, Phenoxyethanol, Tocopheryl Acetate (Ve), Ethylhexylglycerin, Oryza Sativa (Rice) Bran Oil, Pentaerythrityl Tetra-Di-T-Butyl, Hydroxyhydrocinnamate, Propylparaben. MAY CONTAIN: Titanium Dioxide (CI 77891),Red 6 Lake (CI 15850), Red 27 Lake (CI 45410), Red 21 Lake (CI 45380). ",4.5,lipstick,lipstick,[]
84,l'oreal,L'Oreal Color Riche Extraordinaire Lip Color,13.96,None,"Transform lips from ordinary to extraordinary. Color is richer, lip 
surface is smoother and shine is magnified. Formulated with precious 
micro-oils and rich color pigments, Extraordinaire provides the ideal 
balance of color and care for perfect lips. The unique soft-touch 
applicator allows for a silky-smooth, gliding application.Directions: Use the wand to apply starting in the center of your upper lip. Work 
from the center to outer edges of your lips, following the contour of 
your mouth. Then glide across the entire bottom lip.
		",4.0,lipstick,lipstick,[]
82,wet n wild,Wet n Wild Silk Finish Lipstick,1.99,None,"Wet n Wild lipstick formula contains all the same things as the other guys: rich color, vitamins A & E, aloe vera, and really feels like putting silk on your lips. If you’re already thinking “That is a crazy bargain,” they've now added macadamia nut oil that contains antioxidants to hydrate your lips for a smooth, supple pout. Features:Purse Pride! New improved formula and packaging!Rich, creamy, bulidable color that feels like silk on the lips!Chock-full of nutrients! Enriched with conditioning ingredients of vitamins A & E, aloe vera, and macadamia nut oilIngredients: Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Ozokerite, Microcrystalline Wax/Cire microcristalline, Ethylhexyl Palmitate, Euphorbia Cerifera (Candelilla) Wax/Cire de candelilla, Ceresin, Diisostearyl Malate, Beeswax/Cire d'abeille, Petrolatum, VP/Hexadecene Copolymer, Copernicia Cerifera (Carnauba) Wax/Cire de carnauba, Pentaerythrityl Adipate/Caprate/Caprylate/Heptanoate, Mineral Oil/Huile minérale, Fragrance/Parfum, Phenoxyethanol, Sorbic Acid, Tocopheryl Acetate, Phytosteryl Macadamiate, Tocopherol, Glycine Soja (Soybean) Oil, Aloe Barbadensis Leaf Extract, Silica, [+/- (MAY CONTAIN/PEUT CONTENIR): Blue 1 Lake/CI 42090, Carmine/CI 75470, Iron Oxides/CI 77491, CI 77492, CI 77499, Mica, Red 21 Lake/CI 45380, Red 27 Lake/CI 45410, Red 30 Lake/CI 73360, Red 40 lake/CI 16035, Red 6/CI 15850, Red 7 Lake/CI 15850, Titanium Dioxide/CI 77891, Yellow 5 Lake/CI 19140, Yellow 6 Lake/CI 15985] ",5.0,lipstick,lipstick,[]
81,l'oreal,L'Oreal Paris Colour Riche Crystal Shine,10.99,None,"Crystal Shine is a spectacular L'Oreal Paris innovation in lip colour that reflects light to perfection!Crystal Shine is brilliance redefined: an explosion of colour that combines the glint of metal with the gleam of crystal. Tiny flakes of crystal are covered by a thick layer of metal and trapped within the rich, moist colour and texture of the lipstick.
Crystal Shine technology is contained within Colour Riche's new and improved Tri-Active formula of Vitamins A and E, for long lasting comfort.
Colour Riche Crystal Shine is available in 10 stunning shades with crystal reflections-get ready to dazzle!",5.0,lipstick,lipstick,[]
80,dr. hauschka,Dr. Hauschka Lipstick ,34.0,None,"Dr. Hauschka Lipstick has all the nurturing qualities of their lip care products. Color glides on effortlessly, leaving your lips velvety-smooth.Features: Rose hip and carrot extract keep lips moist and nourishedRose and Jojoba waxes soften and protectColors from nature highlight your natural tonesFurther contour and highlight with Dr.Hauschka LiplinerIngredients: Ricinus Communis (Castor) Seed Oil, Simmondsia Chinensis (Jojoba) Seed 
Oil, Rosa Canina Fruit Extract, Lanolin, Beeswax (Cera Alba), Daucus 
Carota Sativa (Carrot) Root Extract, Euphorbia Cerifera (Candelilla) 
Wax, Copernicia Cerifera (Carnauba) Wax, Rosa Damascena Flower Extract, 
Anthyllis Vulneraria Extract, Prunus Amygdalus Dulcis (Sweet Almond) 
Oil, Prunus Armeniaca (Apricot) Kernel Oil, Hydrogenated Jojoba Oil, 
Rosa Damascena Flower Wax, Fragrance (Parfum), Linalool*, Benzyl 
Benzoate*, Farnesol*, Limonene*, Geraniol*, Benzyl Salicylate*, 
Eugenol*, Maltodextrin, Lecithin, Silica, Mica, Carmine (CI 75470), Iron
 Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891) 
",4.9,lipstick,lipstick,[]
79,revlon,Revlon Ultra HD Matte Lipcolor,10.99,None,"Revlon Ultra HD Matte Lipcolor gives you lightweight, high definition velvety matte color. It has a moisturizing, velvety 
feel with a 100% wax-free, gel formula. Features: Creamy mango and whipped vanilla fragrance 
Plush velvety applicator Shade Range: (top row, left to right / bottom row, left to right) Devotion, Obsession, Addiction, Temptation / Flirtation, Love, Seduction, Passion",5.0,lipstick,lipstick,[]
78,l'oreal,L'Oreal Infallible Lipstick ,13.99,None,"L'Oreal Infallible Lipstick is a longwear 2-step lip colour with hyaluronic gel for 24HR triple action.The hyaluron-infused longwear formula provides saturated, vibrant colour for lips that appear smooth and replenished.Features:All day smoothness for colour that never driesAll day hydration for endless comfortAll day resistance for colour that never fades ",5.0,lipstick,lipstick,[]
77,revlon,Revlon ColorStay Ultimate Suede Lipstick,14.49,None,"Is your lipstick giving you both moisture 
and wear? This velvety soft formula with moisturizing shea butter and 
aloe is food proof and doesn’t quit. Apply Revlon ColorStay Ultimate Suede Lipstick once and go!Features: Instant MoistureAll-day Color 
Shea butter, Aloe 
Soft suede finishApplication Tips: Apply your favorite shade of Revlon 
ColorStay Ultimate Suede onto clean, smooth lips. Make a statement with a
 modern matte finish. Revlon ColorStay Ultimate Suede can be worn with 
or without a Lipliner.",3.3,lipstick,lipstick,[]
74,l'oreal,L'Oreal Paris Colour Riche Collection Exclusive Lip Colour ,10.99,None,"L'Oreal Paris Collection Exclusive by Colour Riche® introduces a permanent offer to 
the L'Oreal Paris portfolio. This collection includes six signature nude shades by L'Oreal's six 
dazzling spokeswomen. The shades are custom-made to match various skin tones and 
haircolour.",4.7,lipstick,lipstick,[]
73,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,None,"Raw. Real. Pigments explode with sensuous impact…sensational! Maybelline Color Sensational The Buffs Lipcolour have true nude lip color pigments for honest flesh tone color. This range has it all, from blushing beige, to bronze, to espresso.
		For Best Results: Apply your nude lip color lipstick by starting in the center 
of your upper lip. Work from the center to the outer edges of your lip, 
following the contours of your mouth. Then glide across the entire 
bottom lipShade Range: 
	

                    ",4.8,lipstick,lipstick,[]
72,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,None,"With Maybelline Colour Sensational Vivids Lipcolour bright goes gorgeous, never garish!Get brighter color from Maybelline's exclusive vivid pigments.﻿ Plus get creamier feel from nourishing honey nectar.﻿ Features: Be bright and gorgeousExclusive Vivid colors are brighterHoney nectar formula nourishes lips﻿For Best Results: Apply lipcolor starting in the center of your upper lip. Work from the center to the outer edges of your lip, following the contours of your mouth. Then glide across the entire bottom lip.﻿Shade Range: ",5.0,lipstick,lipstick,[]
71,pacifica,Pacifica Devocean Natural Lipstick Deeply Devoted Creamy Color,21.0,None,"Pacifica Devocean Lipstick is a 100% natural, hydrating vegan lipstick that will last with intensity, like the deepest of love.What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup piece found on our blog, The Well! Formulated without: Animal ingredients (including carmine, 
beeswax and lanolin), animal testing. FD & C colors, mineral oil, 
parabens, phthalates, petroleum, propylene glycol, SLS, gluten, peanut 
oil and other ingredients you don't want on your skin.",4.3,lipstick,lipstick,"['Natural', 'Vegan']"
70,burt's bees,Burt's Bees Lipstick ,9.99,None,"Burt's Bees Lipstick provides luscious, full-coverage color and hours of natural moisture.Features:Moisturizing Satin-finish shades Creamy and lightweight feel, ideal for everyday wear 100% Natural with 100% recyclable materialDirections: Remove lid, apply to lips for your desired level of satin colorIngredients: diheptyl succinate, capryloyl glycerin/sebacic acid copolymer, ricinus communis, helianthus annuus, cera alba, candelilla cera , behenyl alcohol, oleic/linoleic/linolenic polyglycerides, C12-18 acid triglyceride, lanolin hydrogenated vegetable oil, cera carnauba [copernicia cerifera (carnauba) wax], moringa oleifera seed oil rubus idaeus (raspberry) seed.",3.7,lipstick,lipstick,['Natural']
69,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,None,"Maybelline Creamy Mattes by Color Sensational deliver a burst of bold lip color and a surge of creamy texture in great make-a-statement shades, for mattes your lips will love to wear!Features: Lips slip into this creamy matteMattifying cream pure pigments and three precious oilsMake-a-statement shades",5.0,lipstick,lipstick,[]
68,l'oreal,L'Oreal Paris Colour Riche Lipstick,10.99,None,"Indulge in richness beyond compare with L'Oreal's most luxuriously rich color and intensely rich hydration. Colour Riche®
 Lipcolour is richer, creamier and more moisturizing than ever before. 
In addition to nourishing ingredients like Omega 3 and Vitamin E, the 
formula is enriched with Argan Oil to condition and soften lips. Your 
lips are kept soft, smooth, and ultra-hydrated. With a spectrum of 
gorgeous shades from bold to nearly nude, Colour Riche® Lipcolour offers a shade that’s perfect for every look and any occasion.
		",4.6,lipstick,lipstick,[]
67,revlon,Revlon Matte Lipstick,11.79,None,"
Straight from the Runway shades !
Beautifully rich matte color glides effortlessly across lips.
Suede-like, cushiony feel and with maximum color impact.
Beautifully rich shades from nude to deepest berry.
",4.5,lipstick,lipstick,[]
66,revlon,Revlon ColorStay Ultimate Liquid Lipstick,14.49,None,"Revlon ColorStay Ultimate Liquid Lipstick is a one-step, food-proof lipcolor with a patented ColorStay technology that lasts up to 24 hours.Features:Food-proof lipcolor with a built-in, ultra-conditioning topcoatOne-step application- No topcoat required for comfortable wearStays comfortable and wears beautifullyDoes not feather or fade; no touch-ups required, even after meals 
 
To Use: Apply a thin, even layer to clean, bare lips and wait until dry.",4.1,lipstick,lipstick,[]
65,maybelline,Maybelline Color Sensational Lipcolour,9.99,None,"Maybelline Colour Sensational Lipcolour will make you fall in love with color, all over again! Features: 

Crisper color from pure pigments 
Creamier feel from nourishing honey nectar 
Lipcolor so rich, so stunning… it’s sensational Incredible colour range, from pinks, plums, reds and bronze

 ",4.2,lipstick,lipstick,[]
64,nyx,NYX Soft Matte Lip Cream,8.99,None,"Neither lipstick nor lip gloss this NYX Soft Matte Lip Cream is a new kind of lip color that goes on silky smooth and sets to a matte finish. Features:Soft Matte Lip Cream is durableUnlike some matte lipstick formulas this lip cream is moisturizing and does not dry outComes in a variety of shades for every occasionLong wearing, high pigmentation Ingredients: Pentaerythrityl Tetraisostearate, Dimethicone,Beeswax, Glyceryl Behenate / Eicosadioate, Phenoxyethanol, Dimethicone /Dimethicone Crosspolymer, Talc, Methyl Methacrylate Crosspolymer, Silica, Aluminium Starch Octenylsuccinate, Isohexadecane,Disteardimonium Hectorite, Propylene Carbonate, Parfum. MAY CONTAIN / PEUT CONTENIR (+/-):CI77019 (Mica) / CI77891 (Titanium Dioxide), CI15850 (D&C Red 6 Na.Salt), CI15850 (D&C Red 7 Ca Lake), CI15985:1 (FD&C Yellow 6 AlLake), CI19140:1 (FD&C Yellow 5 Al Lake), CI45410 (D&C Red 28 AlLake), CI77491 (Iron Oxide Red), CI77492 (Iron Oxide Yellow), CI77499(Iron Oxide Black), CI77742 (Manganese Violet), CI77891 (TitaniumDioxide).",4.5,lipstick,lipstick,[]
62,burt's bees,Burt's Bees Lip Crayon,9.99,None,"Try Burt's Bees Lip Crayons and enjoy the 100% natural creamy matte colour with moisture-rich wear. These lightweight jumbo lip pencils moisturize for a comfortable, everyday wear with a formula infused with Shea Butter, Kendi Oil, and Jojoba 
Oil. It's colour that truly cares for your lips!What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup found on our blog, The Well! Features: 

Creamy matte color and moisture-rich wear
For everyday wear either alone or layered under a Lip Gloss or Lip Shine
Precise application in a playful form without the hassle and mess of sharpening
No added flavor or fragrance
Hydrates and moisturizes lips, leaving them feeling soft and smoothShades: Ingredients: ricinus communis (castor) seed oil, caprylic/capric triglyceride, simmondsia chinensis (jojoba) seed oil, candelilla cera (euphorbia cerifera wax, cire de candelilla), cera alba (beeswax, cire d'abeille), cera carnauba (copernicia cerifera wax, cire de carnauba), butyrospermum parkii (shea) butter, hydrogenated vegetable oil, aleurites moluccana seed oil*, olea europaea (olive) fruit oil, helianthus annuus (sunflower) seed oil, rosmarinus officinalis (rosemary) leaf extract, tocopherol, lecithin, silica, glycine soja (soybean) oil. +/- (May contain / Peut contenir): CI 77891 (titanium dioxide), CI 77019 (mica), CI 75470 (carmine), CI 77491, CI 77492, CI 77499 (iron oxides) *kendi oil",4.5,lipstick,lipstick,['Natural']
61,e.l.f.,e.l.f. Studio Matte Lip Color,4.99,None,"This convenient jumbo sized lip pencil creates exact color application 
with twist up ease so you never have to sharpen.  The pigment rich color
 glides on effortlessly and easily to provide long lasting matte color. 
 The enriched Vitamin A, C & E formula moisturizes and hydrates lips
 for beautiful healthy looking lips.How To Use: Apply to lips and blend in color. Re-apply as often as desired. Use alone or layer with your favorite lip gloss shade for a glossy effect. Ingredients: Paraffinum Liquidum (Mineral Oil), Microcrystalline Wax (Cera 
Microcristallina), Synthetic Beeswax，Ethylhexyl Palmitate, Copernicia 
Cerifera (Carnauba) Wax, Ozokerite, Polyethylene, Ceresin, Silica 
Dimethyl Silylate, Polyisobutene, Aspartame, Retinol (VA), Magnesium 
Ascorbyl Phosphate (VC), Tocopheryl Acetate (VE), Phenoxyethanol, 
Ethylparaben，Propylparaben, Methylparaben. May Contain：Titanium Dioxide 
(CI 77891), Iron Oxides (CI 77491, CI 77492,CI 77499), Blue No.1 Lake ( 
CI 42090), Red No.40 Lake (CI 16035), Red No.7 Lake (CI 15850), Red 
No.27 Lake (CI 45410)",4.3,lipstick,lipstick,['Vegan']
60,revlon,Revlon Super Lustrous Lipstick,11.49,None,"Revlon Super Lustrous Lipstick is as essential as the little black dress. With a tonne of fabulous, fashionable shades, Super Lustrous Lipstick offers the widest range of colors, so you are sure to find one that looks gorgeous on you! Packed with mega-moisturizers and vitamins C and E for soft, smooth, sexy lips. Your lips stay kissably conditioned for lasting smoothness while the color stays rich and true.",4.9,lipstick,lipstick,[]
59,milani,Milani Color Statement Moisture Matte Lipstick,6.99,None,"Inspired by the Milan Runway, eight new matte shades and two luscious crème shades.Features:One stroke, full coverage applicationLightweight & creamy formulaInfused with Vitamins A & C to hydrate lipsLong-wearing formula Colour-true finishApplication: Begin applying from the center of your upper lips and work your way to the outer edges. Same application is used for your bottom lips. Tip: Lipliner helps extend the wear & keeps your lipstick from feathering.   When choosing a lipliner shade, match the lipliner to your lipstick shade or match your lipliner to the shade of your lips which will work with all your lipstick shades.   Create a custom lipcolor by using a contrasting lipliner and lipstick shade.Ingredients: Ricinus Communis (Castor) Seed Oil, Tridecyl Trimellitate, Euphorbia Cerifera (Candelilla) Wax / Euphorbia Cerifera Cera, Ethylhexyl Palmitate, Microcristallina Cera (Microcrystalline Wax), Cera Alba (Beeswax), Ozokerite, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba, Benzyl Benzoate, Fragrance (Parfum), Vanillin, Ascorbyl Palmitate, Tocopherol, Glycine Soja (Soybean) Oil, Retinyl Palmitate, Hydroxycitronellal. +/- May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Red 7 (CI 15850), Red 22 (CI 45380), Red 27 (CI 45410), Red 28 (CI 45410), Yellow 5 (CI 19140), Yellow 6 (CI 15985), Blue 1 (CI 42090), Carmine (CI 75470).",4.7,lipstick,lipstick,[]
58,milani,Milani Color Statement Lipstick,6.99,None,"Inspired by the Milan Runway, eight new matte shades and two luscious crème shades.Features:One stroke, full coverage applicationLightweight & creamy formulaInfused with Vitamins A & C to hydrate lipsLong-wearing formula Colour-true finishApplication: Begin applying from the center of your upper lips and work your way to the outer edges. Same application is used for your bottom lips. Tip: Lipliner helps extend the wear & keeps your lipstick from feathering.   When choosing a lipliner shade, match the lipliner to your lipstick shade or match your lipliner to the shade of your lips which will work with all your lipstick shades.   Create a custom lipcolor by using a contrasting lipliner and lipstick shadeIngredients: Ricinus Communis (Castor) Seed Oil, Tridecyl Trimellitate, Euphorbia Cerifera (Candelilla) Wax / Euphorbia Cerifera Cera, Ethylhexyl Palmitate, Microcristallina Cera (Microcrystalline Wax), Cera Alba (Beeswax), Ozokerite, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba, Benzyl Benzoate, Fragrance (Parfum), Vanillin, Ascorbyl Palmitate, Tocopherol, Glycine Soja (Soybean) Oil, Retinyl Palmitate, Hydroxycitronellal. +/- May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Red 7 (CI 15850), Red 22 (CI 45380), Red 27 (CI 45410), Red 28 (CI 45410), Yellow 5 (CI 19140), Yellow 6 (CI 15985), Blue 1 (CI 42090), Carmine (CI 75470). ",4.4,lipstick,lipstick,[]
57,revlon,Revlon ColorBurst Matte Balm ,11.49,None,"Revlon ColorBurst Matte Balm offers velvety color with balm-like moisture!Packaged in an adorable chubby crayon, this Matte balm is infused with a Triple Butter Complex of Shea, Mango and 
Coconut Butter.",4.3,lipstick,lipstick,[]
56,e.l.f.,e.l.f. Studio Moisturizing Lipstick,4.99,None,"The velvety, satin texture of e.l.f. Studio Moisturizing Lipstick glides on lips with vibrant color and 
luminous shine. Enriched with Shea and Vitamins A, C, & E to nourish
 and hydrate the lips. The rich, creamy formula seals in moisture for 
long-lasting wear and comfort.Ingredients: Paraffinum Liquidum (Mineral Oil), Petrolatum, Ceresin, Ethylhexyl Palmitate, Hydrogenated Polydecene, Microcrystalline Wax (Cera Microcristallina), Polybutene, Paraffin, Synthetic Beeswax, Polyethylene, Copernicia Cerifera (Carnauba) Wax, Silica Dimethyl Silylate, Fragrance (Parfum), Butyrospermum Parkii (Shea) Butter, Retinyl Palmitate (Va), Tocopheryl Acetate (Ve), Ascorbyl Palmitate (Vc), Neotame, Propylparaben May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 40 Lake (CI 16035), Red 7 Lake (CI 15850), Red 27 Lake (CI 45410), Red 6 Lake (CI 15850), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090) ",4.1,lipstick,lipstick,['Vegan']
55,pure anada,Pure Anada Petal Perfect Lipstick,14.0,None,"Pure Anada Petal Perfect Lipstick is a moisture intensive natural lipstick. Made with rich butters, plant oils, and waxes provide a smooth, creamy consistency. For a boost of shine, apply the coordinating Pure Anada Lip Gloss on top of your lipstick.Pure Anada Petal Perfect Lipstick is made with certified organic Rosehip Seed Oil which is known to repair dry, damaged skin and promote cell regeneration.  A perfect treatment to hydrate and smooth your lips!A berry-toned lip is a must have for the cool fall season and carries on great through the winter! Find more green fall beauty essentials on our blog, The Well.Shades: Ingredients: Ricinus Communis (Organic Castor Seed Oil), Rosa Canina (Organic Rosehip Seed Oil), Simmondsia Chinensis (Organic, cold pressed Jojoba Seed Oil), Butyrospermum Parkii Fruit (Unrefined, Organic, Shea Butter), Limnanthes Alba (Organic Meadowfoam Seed Oil), Euphorbia Cerifera(Candelilla Wax), Copernicia Cerifera(Carnauba) Wax, Mica, Iron Oxides, Tocopherol (Vitamin E), Citrus Tangerina (Organic Tangerine Essential Oil)Vegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural",4.3,lipstick,lipstick,"['Natural', 'Gluten Free', 'Non-GMO', 'Peanut Free Product', 'Canadian']"
54,mineral fusion,Mineral Fusion Lengthening Mascara,19.0,None,"Natural minerals darken, define and condition lashes in Mineral Fusion Lengthening Mascara formulation. This hypoallergenic mascara applies smoothly, and naturally nourishes and protects to promote maximum lash length, health and fullness. Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypoallergenic.Shade Range: Ingredients: Water, Beeswax, Stearic Acid, Copernicia Cerifera (Carnauba) Wax, Synthetic Wax, Butylene Glycol, C18-36 Acid Triglyceride, Hydroxyethylcellulose,  Sodium Hydroxide, Lecithin, Polysorbate 20, Sorbitan Laurate, Propylene Glycol Stearate, Propylene Glycol Laurate/Stearate, Phenoxyethanol, Ethylhexylglycerin, Iron Oxides (CI 77499). ",3.4,None,mascara,"['Gluten Free', 'Natural']"
51,l'oreal,L'Oreal Paris Voluminous Butterfly Midnight Black Mascara,13.49,None,"Stretch and extend your lashes like wings!  Introducing Voluminous 
Butterfly Mascara, one of L'Oreal's most-exciting mascara innovations, yet. 
Its revolutionary Butterfly Brush™ with asymmetrical lash 
line shape extends and lifts outer corner lashes to give you a 
winged-out effect, instantly volumizing lashes at the roots and 
stretching lashes outward. The unique Cocoon Fibers™ instantly wrap lashes in a soft, delicate veil to create silky, spectacular lashes that flutter.",4.7,None,mascara,[]
50,zorah,Zorah Mascara Lengthing,27.0,None,"This lengthening mascara is made with a unique combination of intense black pure mineral pigments and organic Argan oil to perfectly coat and shape lashes. The twin helix brush and its 3D spheres perfectly sculpt each lash with a full 360° coverage.Opthalmologically tested. Suitable for use with contact lenses. Fast drying.Organic cosmetic certified by Ecocert Greenlife:97% of the total ingredients are from natural origin18% of total ingredients are from organic farmingDirections: For a lengthening and curvaceous effect, apply the Lengthening Treatment Mascara at the lash base zigzagging upwards. Repeat with a second layer for intensity.Ingredients: Aqua, Alcohol Denat.**, Cetearyl olivate, Sorbitan olivate, Cetyl Palmitate, Sorbitan Palmitate, Copernicia Cerifera (Carnauba) Wax*, Cera Alba*, Glycerin, Magnesium Silicate, Argania Spinosa Kernel Oil*, Cucurbita Pepo (Pumpkin) Seed Oil*, Aroma, Sodium Phytate, Sodium Citrate, Benzyl Alcohol, Salicylic Acid, Sorbic Acid, Dehydroacetic Acid, Sodium Hydroxide, Xanthan Gum. [+/-(peut contenir/may contain) Iron Oxides](peut contenir/may contain) Iron Oxides]",4.8,None,mascara,"['Natural', 'Organic', 'Gluten Free', 'Canadian']"
49,covergirl,CoverGirl LashBlast Fusion Water Resistant Mascara ,9.99,None,"CoverGirl LashBlast Fusion Water Resistant Mascara has a fiberstrech lengthening formula and super-volumizing brush that thickens and extends each individual lash for high volume, length and perfect
 separation rain or shine.Features:Super volumizing and buildable fiber-strength lengtheningThickens and extends the look of your bare lashesWater resistant",4.8,None,mascara,[]
48,physicians formula,Physicians Formula Eye Booster Instant Lash Extension Kit in Ultra Black,19.99,None,"Get instant brush on lash extensions with this Physicians Formula Eye Booster Instant Lash Extension Kit. It's a total lash transformation!Features: HypoallergenicParaben & Gluten freeDermatologist approvedOphthalmologist testedDirections: Sweep Lash Boosting Mascara to prep for fibers. Brush on extensions to upper lashes while mascara is still wet to instantly build lashes. Reapply Lash Boosting Mascara to seal and set extensions.Ingredients: Mascara: Water, Beeswax, Iron Oxides, Copernicia Cerifera (Carnauba) Wax, PVP, Cyclopentasiloxane, Glyceryl Stearate, Propylene Glycol Stearate SE, Cyclohexasiloxane, Stearic Acid, Triethanolamine, Oleic Acid, Polybutene, Phenoxyethanol, Myristoyl Pentapeptide-17, Glycerin, Panthenol, Magnesium Aluminum Silicate, Cellulose Gum, Tocopheryl Acetate, Simethicone, Tetrasodium EDTA. Extensions: Cellulose, Panthenol, Cynara Scolymus (Artichoke) Leaf Extract, Ocimum Basilicum (Basil) Leaf Extract, Tocopherol.Experience a total lash transformationExperience a total lash transformati",4.6,None,mascara,['Gluten Free']
47,l'oreal,L'Oreal Paris Voluminous Million Lashes Excess Mascara ,13.99,None,"L’Oréal Paris introduces 
Voluminous Million Lashes Excess, which combines bold volume with clean 
definition for an excessively dramatic lash look.The legendary 
Millionizer brush is bigger than ever to separate and build each lash 
evenly from root to tip. The mascara features a built-in, anti-clump 
wiper that removes surplus mascara for a clean and impactful effect. Plus, the ultra black formula amplifies each individual lash for a dramatic lash effect.",4.5,None,mascara,[]
46,covergirl,CoverGirl LastBlast Clump Crusher Water Resistant Mascara ,9.99,None,"A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashesWater resistant",5.0,None,mascara,[]
45,almay,Almay Intense i-Color Volumizing Mascara,10.99,None,"Take your unique eye color to new limits with double the volume*, double the 
impact. Expertly coordinated shades with eye-brightening crystals create
 multi-dimensional amplification. The lash enhancing brush with 
volume-boosting grooves finds and flaunts every lash for big bold volume
 that won’t smudge or flake. *Achieved in one coat using 25 strokes ",4.3,None,mascara,[]
44,covergirl,CoverGirl LashBlast Full Lash Bloom Mascara Very Black (800),9.99,None,"With CoverGirl Full Lash Bloom Mascara, get exceptional lash fullness that's soft - even to the touch. With CoverGirl's petal-shaped brush and mousse formula with natural beeswax, lashes are never stiff or brittle. Perfect for everyday wear, Full Lash Bloom Mascara is also safe for contact lens wearers and is ophthalmologically tested. So bring out every last lash, and embrace you in full bloom!Features: Gives soft, full lashes that are never stiff or brittle.Petal shaped brush and soft, mousse formula, with natural beeswax, brings out every lashOphthalmologically tested and suitable for contact lens wearersIngredients: Water/Eau, Beeswax/Cire D'Abeille, Cetearyl Alcohol, Shellac, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Ceteareth-20, Glycerin, Tapioca Starch, Lecithin, Ethylhexylglycerin, Alcohol Denat., Phenoxyethanol, Benzyl Alcohol, Xanthan Gum, Ammonium Hydroxide, Sodium Gluconate May Contain: Titanium Dioxide, Iron Oxides",4.0,None,mascara,[]
43,covergirl,CoverGirl Professional Super Thick Lash Mascara Very Black,6.99,None,"Get beautiful, thick, high-impact lashes with COVERGIRL professional super thick lash mascara! The brush separates, defines, and reaches those little lashes so you get bold, defined lashes so easy, so beautiful!Features:Bold, defined volumeSeparates and defines lashesLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",5.0,None,mascara,[]
42,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,None,"2 brushes. 2x more impact!Now get bigger eyes with 360 degrees of false 
lash glam volume! Upper lashes get over-the-top glam with the upper 
brush, while the lower brush grabs every tiny lower lash for a full 
circle effect.For best results: Apply the Upper Brush against the top lid lashes and sweep from
 root to tip until a clean, voluminous look is achieved, followed by the
 lower lash line using the lower Micro Brush. Do not let dry between 
coats. Removes easily with soap and water or with Maybelline® Clean 
Express!™ Classic Eye Makeup Remover.
",4.5,None,mascara,[]
